order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,quarter,profit_margin
RS-2011-7440,2011-06-19,2011-06-24,Second Class,Jeremy Lonsdale,Consumer,Dagestan,Russia,EMEA,EMEA,OFF-BOS-10001576,Office Supplies,Art,"Boston Pencil Sharpener, Fluorescent",58,2,0.0,8.1,3.74,Medium,2011,6,2,0.1396551724137931
US-2011-144204,2011-06-20,2011-06-22,First Class,Corey-Lock,Consumer,Lara,Venezuela,LATAM,South,TEC-PH-10002904,Technology,Phones,"Samsung Smart Phone, Full Size",765,3,0.4,-306.012,176.18,Critical,2011,6,2,-0.4000156862745098
CM-2011-1770,2011-06-20,2011-06-20,Same Day,Clay Ludtke,Consumer,Centre,Cameroon,Africa,Africa,TEC-OKI-10000616,Technology,Machines,"Okidata Card Printer, Durable",352,2,0.0,28.14,104.28,Critical,2011,6,2,0.07994318181818182
MX-2011-136399,2011-06-20,2011-06-25,Standard Class,Vivek Grady,Corporate,Guanajuato,Mexico,LATAM,North,TEC-CO-10001589,Technology,Copiers,"Hewlett Wireless Fax, Digital",1516,6,0.002,680.60136,84.51,Medium,2011,6,2,0.4489454881266491
CA-2011-166863,2011-06-20,2011-06-24,Standard Class,Sam Craven,Consumer,Texas,United States,US,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509,7,0.2,-127.372,63.22,High,2011,6,2,-0.25023968565815324
US-2011-112949,2011-06-20,2011-06-27,Standard Class,Corey-Lock,Consumer,Oklahoma,United States,US,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,472,6,0.0,155.727,48.89,Low,2011,6,2,0.32993008474576274
US-2011-169439,2011-06-20,2011-06-26,Standard Class,Jamie Kunitz,Consumer,Sonora,Mexico,LATAM,North,FUR-FU-10000159,Furniture,Furnishings,"Advantus Frame, Erganomic",307,7,0.4,-20.608,38.24,Low,2011,6,2,-0.0671270358306189
IN-2011-72614,2011-06-20,2011-06-22,Second Class,Patrick Jones,Corporate,Hunan,China,APAC,North Asia,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",377,7,0.0,162.12,30.19,Medium,2011,6,2,0.430026525198939
US-2011-168382,2011-06-20,2011-06-21,First Class,Barry Blumstein,Corporate,Atlántida,Honduras,LATAM,Central,FUR-CH-10000302,Furniture,Chairs,"Novimex Rocking Chair, Red",210,4,0.4,-73.632,30.12,High,2011,6,2,-0.35062857142857146
IZ-2011-8200,2011-06-20,2011-06-23,First Class,Thomas Thornton,Consumer,Baghdad,Iraq,EMEA,EMEA,OFF-ACC-10002680,Office Supplies,Binders,"Acco Binding Machine, Recycled",206,4,0.0,51.36,28.8,Medium,2011,6,2,0.24932038834951456
IT-2011-4726397,2011-06-20,2011-06-24,Standard Class,Joseph Holt,Consumer,Languedoc-Roussillon,France,EU,Central,TEC-PH-10000026,Technology,Phones,"Nokia Office Telephone, Cordless",347,6,0.15,-24.642,21.52,Medium,2011,6,2,-0.07101440922190201
MX-2011-112795,2011-06-20,2011-06-26,Standard Class,Rick Bensley,Home Office,Granma,Cuba,LATAM,Caribbean,TEC-MA-10002710,Technology,Machines,"Okidata Printer, Durable",358,2,0.0,128.92,21.04,Medium,2011,6,2,0.36011173184357537
CG-2011-4120,2011-06-20,2011-06-25,Standard Class,Kristina Nunn,Home Office,Katanga,Democratic Republic of the Congo,Africa,Africa,TEC-BEL-10000485,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",116,2,0.0,49.62,13.23,High,2011,6,2,0.42775862068965514
IN-2011-58950,2011-06-20,2011-06-23,Second Class,Janet Molinari,Corporate,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-AP-10003473,Office Supplies,Appliances,"Hoover Coffee Grinder, Black",170,3,0.17,53.1378,12.85,Medium,2011,6,2,0.31257529411764706
MX-2011-121300,2011-06-20,2011-06-20,Same Day,Don Jones,Corporate,Chihuahua,Mexico,LATAM,North,OFF-SU-10004095,Office Supplies,Supplies,"Fiskars Shears, Serrated",325,11,0.0,120.12,12.51,Critical,2011,6,2,0.36960000000000004
IT-2011-2403893,2011-06-20,2011-06-23,Second Class,Patrick Jones,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-EN-10004895,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",80,2,0.0,3.96,10.83,Medium,2011,6,2,0.0495
ES-2011-4806518,2011-06-20,2011-06-24,Standard Class,Brendan Dodson,Home Office,England,United Kingdom,EU,North,OFF-LA-10001184,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",119,11,0.0,15.51,8.95,Medium,2011,6,2,0.1303361344537815
SA-2011-8680,2011-06-20,2011-06-25,Second Class,Stefania Perrino,Corporate,Makkah,Saudi Arabia,EMEA,EMEA,OFF-SME-10004518,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",67,6,0.0,3.96,7.87,Medium,2011,6,2,0.0591044776119403
SA-2011-4630,2011-06-20,2011-06-22,Second Class,Bobby Elias,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-AVE-10002014,Office Supplies,Labels,"Avery Shipping Labels, Adjustable",39,4,0.0,12.84,6.54,High,2011,6,2,0.3292307692307692
NI-2011-8500,2011-06-20,2011-06-25,Standard Class,Ann Steele,Home Office,Anambra,Nigeria,Africa,Africa,TEC-BRO-10004328,Technology,Copiers,"Brother Fax Machine, Color",96,1,0.7,-80.016,4.19,Medium,2011,6,2,-0.8335
ES-2011-2931507,2011-06-20,2011-06-24,Standard Class,Suzanne McNair,Corporate,Veneto,Italy,EU,South,OFF-EN-10002634,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Set of 50",17,2,0.0,8.16,3.15,High,2011,6,2,0.48
CA-2011-141796,2011-06-21,2011-06-21,Same Day,James Galang,Consumer,New York,United States,US,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1215,3,0.0,352.3065,417.47,Critical,2011,6,2,0.2899641975308642
IT-2011-2876489,2011-06-21,2011-06-24,First Class,Randy Bradley,Consumer,Burgundy,France,EU,Central,FUR-CH-10000479,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1696,4,0.1,734.928,401.13,High,2011,6,2,0.4333301886792453
CA-2011-128146,2011-06-21,2011-06-25,Standard Class,Dave Brooks,Consumer,New Jersey,United States,US,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1323,7,0.0,357.1911,229.09,High,2011,6,2,0.2699857142857143
CA-2011-130624,2011-06-21,2011-06-24,First Class,Toby Braunhardt,Consumer,New York,United States,US,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,618,3,0.0,160.6722,145.46,High,2011,6,2,0.2599873786407767
IN-2011-71494,2011-06-21,2011-06-25,Standard Class,Sue Ann Reed,Consumer,Anhui,China,APAC,North Asia,OFF-AP-10001559,Office Supplies,Appliances,"KitchenAid Blender, Black",590,6,0.0,200.34,51.45,High,2011,6,2,0.3395593220338983
MX-2011-127089,2011-06-21,2011-06-23,Second Class,Sam Zeldin,Home Office,Distrito Federal,Mexico,LATAM,North,FUR-BO-10001099,Furniture,Bookcases,"Bush Corner Shelving, Traditional",265,4,0.2,13.152,27.23,Medium,2011,6,2,0.04963018867924528
ES-2011-2621167,2011-06-21,2011-06-27,Standard Class,Joseph Airdo,Consumer,England,United Kingdom,EU,North,TEC-AC-10004753,Technology,Accessories,"Logitech Memory Card, Erganomic",405,4,0.0,8.04,27.05,Medium,2011,6,2,0.01985185185185185
IN-2011-81000,2011-06-21,2011-06-26,Second Class,Arianne Irving,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-AR-10003738,Office Supplies,Art,"Boston Canvas, Fluorescent",110,2,0.0,43.92,24.71,High,2011,6,2,0.3992727272727273
AO-2011-7110,2011-06-21,2011-06-25,Standard Class,Andrew Allen,Consumer,Bie,Angola,Africa,Africa,OFF-SME-10004370,Office Supplies,Storage,"Smead File Cart, Blue",255,2,0.0,2.52,22.91,Medium,2011,6,2,0.00988235294117647
US-2011-117135,2011-06-21,2011-06-23,Second Class,Naresj Patel,Consumer,Virginia,United States,US,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,285,1,0.0,74.0532,20.76,High,2011,6,2,0.25983578947368424
US-2011-126452,2011-06-21,2011-06-23,Second Class,Sam Zeldin,Home Office,Minas Gerais,Brazil,LATAM,South,FUR-BO-10002574,Furniture,Bookcases,"Bush Corner Shelving, Traditional",132,4,0.6,-119.104,16.72,High,2011,6,2,-0.9023030303030303
CA-2011-138317,2011-06-21,2011-06-25,Standard Class,Natalie Webber,Consumer,Pennsylvania,United States,US,East,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,207,3,0.7,-172.4925,16.34,Medium,2011,6,2,-0.8332971014492754
IN-2011-29725,2011-06-21,2011-06-27,Standard Class,Nick Crebassa,Corporate,New South Wales,Australia,APAC,Oceania,OFF-SU-10001535,Office Supplies,Supplies,"Stiletto Trimmer, Easy Grip",160,4,0.1,63.852,9.17,Medium,2011,6,2,0.39907499999999996
CA-2011-141278,2011-06-21,2011-06-24,First Class,Raymond Messe,Consumer,Connecticut,United States,US,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21,5,0.0,6.206,6.58,High,2011,6,2,0.2955238095238095
IN-2011-27821,2011-06-21,2011-06-26,Standard Class,Julie Prescott,Home Office,Guangdong,China,APAC,North Asia,OFF-SU-10003105,Office Supplies,Supplies,"Fiskars Shears, Steel",141,3,0.0,25.38,5.62,Medium,2011,6,2,0.18
IN-2011-12890,2011-06-21,2011-06-25,Standard Class,Carol Triggs,Consumer,Rajasthan,India,APAC,Central Asia,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",51,3,0.0,10.62,3.35,Medium,2011,6,2,0.20823529411764705
US-2011-160780,2011-06-21,2011-06-21,Same Day,Stewart Visinsky,Consumer,Colorado,United States,US,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11,7,0.7,-8.1312,1.96,High,2011,6,2,-0.7392
IN-2011-12526,2011-06-22,2011-06-27,Standard Class,Ralph Ritter,Consumer,Queensland,Australia,APAC,Oceania,TEC-CO-10002040,Technology,Copiers,"Brother Fax Machine, Digital",1718,6,0.1,610.812,246.05,High,2011,6,2,0.3555366705471478
IN-2011-41254,2011-06-22,2011-06-26,Standard Class,Scot Coram,Corporate,Tamil Nadu,India,APAC,Central Asia,FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",2637,6,0.0,184.5,200.83,Medium,2011,6,2,0.06996587030716724
ID-2011-47155,2011-06-22,2011-06-24,First Class,Allen Rosenblatt,Corporate,Hubei,China,APAC,North Asia,FUR-BO-10001749,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",619,3,0.5,-544.77,107.12,High,2011,6,2,-0.8800807754442649
IN-2011-40141,2011-06-22,2011-06-26,Standard Class,Saphhira Shifley,Corporate,Guangdong,China,APAC,North Asia,OFF-AP-10003800,Office Supplies,Appliances,"Hoover Microwave, Silver",619,2,0.0,259.86,100.8,High,2011,6,2,0.4198061389337642
ES-2011-4154402,2011-06-22,2011-06-26,Standard Class,Cynthia Voltz,Corporate,Rhineland-Palatinate,Germany,EU,Central,FUR-CH-10003355,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",469,7,0.1,145.887,97.48,High,2011,6,2,0.3110597014925373
CA-2011-154963,2011-06-22,2011-06-27,Standard Class,Anna Andreadi,Consumer,Pennsylvania,United States,US,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",854,5,0.3,0.0,88.3,High,2011,6,2,0.0
ES-2011-2413369,2011-06-22,2011-06-26,Standard Class,Debra Catini,Consumer,North Rhine-Westphalia,Germany,EU,Central,FUR-CH-10001039,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",808,6,0.1,197.352,69.78,Medium,2011,6,2,0.24424752475247524
CA-2011-124646,2011-06-22,2011-06-24,First Class,Dianna Vittorini,Consumer,Minnesota,United States,US,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,502,3,0.0,0.0,55.62,Medium,2011,6,2,0.0
MX-2011-149944,2011-06-22,2011-06-25,First Class,Fred McMath,Consumer,Santiago,Chile,LATAM,South,OFF-ST-10004835,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",273,3,0.0,13.62,54.24,Critical,2011,6,2,0.04989010989010989
IN-2011-68729,2011-06-22,2011-06-24,Second Class,Speros Goranitis,Consumer,Sichuan,China,APAC,North Asia,FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",508,3,0.0,203.04,52.81,High,2011,6,2,0.3996850393700787
ES-2011-1868803,2011-06-22,2011-06-25,Second Class,Chad Sievert,Consumer,North Rhine-Westphalia,Germany,EU,Central,TEC-PH-10002076,Technology,Phones,"Samsung Audio Dock, Full Size",672,4,0.0,87.36,52.62,Medium,2011,6,2,0.13
MX-2011-120082,2011-06-22,2011-06-26,Standard Class,Steve Chapman,Corporate,Minas Gerais,Brazil,LATAM,South,TEC-CO-10000917,Technology,Copiers,"Hewlett Copy Machine, Color",529,3,0.002,78.43956,37.32,Medium,2011,6,2,0.14827894139886577
CA-2011-142048,2011-06-22,2011-06-25,First Class,Joel Eaton,Consumer,Colorado,United States,US,West,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,197,6,0.2,56.5662,35.16,Critical,2011,6,2,0.2871380710659899
ES-2011-3654318,2011-06-22,2011-06-25,First Class,Allen Rosenblatt,Corporate,Vienna,Austria,EU,Central,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",197,4,0.0,78.72,31.72,High,2011,6,2,0.3995939086294416
ET-2011-6720,2011-06-22,2011-06-26,Standard Class,Astrea Jones,Consumer,Dire Dawa,Ethiopia,Africa,Africa,OFF-SAN-10003687,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",366,8,0.0,168.24,28.71,High,2011,6,2,0.459672131147541
IT-2011-5781543,2011-06-22,2011-06-24,Second Class,Stewart Carmichael,Corporate,Overijssel,Netherlands,EU,Central,OFF-SU-10001021,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",145,9,0.5,-52.38,24.27,High,2011,6,2,-0.36124137931034483
US-2011-122651,2011-06-22,2011-06-28,Standard Class,Christine Kargatis,Home Office,Buenos Aires,Argentina,LATAM,South,FUR-TA-10002088,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",182,3,0.7,-267.306,18.54,Medium,2011,6,2,-1.4687142857142856
MX-2011-136630,2011-06-22,2011-06-26,Standard Class,Tony Chapman,Home Office,Pará,Brazil,LATAM,South,FUR-BO-10001201,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",247,3,0.0,106.2,14.25,Medium,2011,6,2,0.4299595141700405
ES-2011-1259965,2011-06-22,2011-06-27,Standard Class,Joseph Airdo,Consumer,Sicily,Italy,EU,South,OFF-AR-10002681,Office Supplies,Art,"Stanley Canvas, Fluorescent",152,3,0.0,48.69,13.93,Medium,2011,6,2,0.32032894736842105
TU-2011-4480,2011-06-22,2011-06-25,First Class,Erin Smith,Corporate,Istanbul,Turkey,EMEA,EMEA,OFF-HAM-10004896,Office Supplies,Appliances,"Hamilton Beach Microwave, Red",113,1,0.6,-70.656,12.34,High,2011,6,2,-0.6252743362831858
MX-2011-107643,2011-06-22,2011-06-26,Standard Class,Stuart Van,Corporate,Nuevo León,Mexico,LATAM,North,FUR-CH-10002291,Furniture,Chairs,"Hon Bag Chairs, Set of Two",152,6,0.2,17.04,9.19,Medium,2011,6,2,0.11210526315789474
RS-2011-5580,2011-06-22,2011-06-28,Standard Class,Quincy Jones,Corporate,Chelyabinsk,Russia,EMEA,EMEA,OFF-STA-10004885,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",45,1,0.0,8.49,6.16,Low,2011,6,2,0.18866666666666668
MX-2011-158680,2011-06-22,2011-06-27,Standard Class,David Smith,Corporate,São Paulo,Brazil,LATAM,South,FUR-FU-10000850,Furniture,Furnishings,"Rubbermaid Clock, Black",67,2,0.0,32.76,2.84,Medium,2011,6,2,0.488955223880597
IN-2011-24986,2011-06-22,2011-06-26,Standard Class,Giulietta Weimer,Consumer,Maharashtra,India,APAC,Central Asia,OFF-BI-10000871,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",23,2,0.0,7.14,2.46,Medium,2011,6,2,0.3104347826086956
CA-2011-8330,2011-06-22,2011-06-26,Standard Class,Max Ludwig,Home Office,Alberta,Canada,Canada,Canada,OFF-IBI-10000684,Office Supplies,Binders,"Ibico Binding Machine, Clear",51,1,0.0,23.4,1.87,Medium,2011,6,2,0.4588235294117647
CA-2011-133389,2011-06-22,2011-06-22,Same Day,Toby Braunhardt,Consumer,Arizona,United States,US,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8,3,0.7,-6.0324,1.01,Medium,2011,6,2,-0.75405
TU-2011-8580,2011-06-22,2011-06-27,Standard Class,Trudy Brown,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-AVE-10000608,Office Supplies,Binders,"Avery Index Tab, Economy",3,1,0.6,-1.488,0.48,High,2011,6,2,-0.496
SA-2011-8320,2011-06-23,2011-06-29,Standard Class,Justin Deggeller,Corporate,Ar Riyad,Saudi Arabia,EMEA,EMEA,TEC-HEW-10004690,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",764,4,0.0,183.36,95.59,Low,2011,6,2,0.24000000000000002
IN-2011-74070,2011-06-23,2011-06-25,First Class,Christina Anderson,Consumer,Jawa Tengah,Indonesia,APAC,Southeast Asia,FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",152,4,0.27,18.588,22.6,Medium,2011,6,2,0.12228947368421053
ZI-2011-8150,2011-06-23,2011-06-29,Standard Class,Erica Bern,Corporate,Harare,Zimbabwe,Africa,Africa,FUR-BAR-10003465,Furniture,Tables,"Barricks Computer Table, Adjustable Height",143,1,0.7,-275.757,19.54,Low,2011,6,2,-1.9283706293706293
NI-2011-9710,2011-06-23,2011-06-25,First Class,Andy Gerbode,Corporate,Kano,Nigeria,Africa,Africa,TEC-OKI-10004464,Technology,Machines,"Okidata Printer, Red",80,1,0.7,-183.315,17.6,High,2011,6,2,-2.2914375
MX-2011-130064,2011-06-23,2011-06-27,Standard Class,Mark Van Huff,Consumer,Jalisco,Mexico,LATAM,North,TEC-PH-10004888,Technology,Phones,"Samsung Audio Dock, VoIP",223,2,0.0,109.04,17.34,Medium,2011,6,2,0.48896860986547086
IN-2011-77850,2011-06-23,2011-06-29,Standard Class,Tom Stivers,Corporate,New South Wales,Australia,APAC,Oceania,OFF-PA-10002477,Office Supplies,Paper,"Enermax Message Books, Multicolor",65,3,0.1,27.927,9.31,Low,2011,6,2,0.42964615384615384
IZ-2011-4160,2011-06-23,2011-06-29,Standard Class,Muhammed MacIntyre,Corporate,Al Qadisiyah,Iraq,EMEA,EMEA,FUR-TEN-10000986,Furniture,Furnishings,"Tenex Frame, Duo Pack",110,1,0.0,8.79,8.94,Medium,2011,6,2,0.0799090909090909
SY-2011-8050,2011-06-23,2011-06-28,Standard Class,Amy Hunt,Consumer,Dayr Az Zawr,Syria,EMEA,EMEA,TEC-APP-10002310,Technology,Phones,"Apple Office Telephone, Cordless",82,2,0.4,13.596,5.65,Medium,2011,6,2,0.1658048780487805
MO-2011-2710,2011-06-23,2011-06-26,Second Class,Deanra Eno,Home Office,Souss-Massa-Draâ,Morocco,Africa,Africa,OFF-BIC-10002403,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",49,1,0.0,24.45,5.02,Medium,2011,6,2,0.4989795918367347
CA-2011-126032,2011-06-23,2011-06-28,Standard Class,Brian Stugart,Consumer,Pennsylvania,United States,US,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86,3,0.2,1.0797,4.65,High,2011,6,2,0.0125546511627907
IN-2011-49507,2011-06-23,2011-06-28,Standard Class,Darren Koutras,Consumer,Shandong,China,APAC,North Asia,OFF-SU-10000649,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",71,2,0.0,0.66,4.21,Medium,2011,6,2,0.009295774647887325
US-2011-104556,2011-06-23,2011-06-28,Standard Class,Susan Vittorini,Consumer,Francisco Morazán,Honduras,LATAM,Central,OFF-SU-10003019,Office Supplies,Supplies,"Acme Letter Opener, Serrated",54,5,0.4,-3.68,3.84,Medium,2011,6,2,-0.06814814814814815
TU-2011-3770,2011-06-23,2011-06-27,Second Class,Denny Ordway,Consumer,Adana,Turkey,EMEA,EMEA,OFF-WIL-10003299,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",20,1,0.6,-24.192,2.74,High,2011,6,2,-1.2096
US-2011-130358,2011-06-23,2011-06-26,First Class,Denise Leinenbach,Consumer,North Carolina,United States,US,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20,9,0.2,1.7514,2.71,High,2011,6,2,0.08757000000000001
US-2011-115245,2011-06-23,2011-06-25,Second Class,Georgia Rosenberg,Corporate,Ouest,Haiti,LATAM,Caribbean,OFF-EN-10001940,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",9,1,0.4,-5.46,1.41,High,2011,6,2,-0.6066666666666667
IN-2011-26064,2011-06-24,2011-06-28,Standard Class,Andrew Allen,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,TEC-PH-10001751,Technology,Phones,"Samsung Smart Phone, Cordless",1591,3,0.17,364.23,179.38,Medium,2011,6,2,0.22893148962916407
IN-2011-31020,2011-06-24,2011-06-29,Second Class,Tracy Blumstein,Consumer,Victoria,Australia,APAC,Oceania,TEC-MA-10004423,Technology,Machines,"StarTech Card Printer, White",729,5,0.1,234.645,86.38,Medium,2011,6,2,0.3218724279835391
MX-2011-166331,2011-06-24,2011-06-29,Second Class,MaryBeth Skach,Consumer,Lima (city),Peru,LATAM,South,TEC-CO-10001933,Technology,Copiers,"HP Fax Machine, High-Speed",357,3,0.402,-132.42456,27.72,Medium,2011,6,2,-0.3709371428571429
SA-2011-1620,2011-06-24,2011-06-29,Standard Class,John Huston,Consumer,Makkah,Saudi Arabia,EMEA,EMEA,TEC-SAM-10004384,Technology,Phones,"Samsung Office Telephone, VoIP",392,6,0.0,113.58,19.4,Medium,2011,6,2,0.2897448979591837
IT-2011-1887131,2011-06-24,2011-06-29,Standard Class,Lisa DeCherney,Consumer,Limburg,Netherlands,EU,Central,OFF-ST-10003266,Office Supplies,Storage,"Tenex Lockers, Industrial",205,2,0.5,-90.09,18.24,Medium,2011,6,2,-0.43946341463414634
ES-2011-5867473,2011-06-24,2011-06-28,Standard Class,Arthur Gainer,Consumer,Madrid,Spain,EU,South,OFF-AR-10000079,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",173,7,0.0,55.44,13.94,High,2011,6,2,0.32046242774566475
MX-2011-136602,2011-06-24,2011-06-29,Standard Class,Christopher Schild,Home Office,Distrito Federal,Mexico,LATAM,North,OFF-ST-10002930,Office Supplies,Storage,"Eldon Lockers, Industrial",132,1,0.0,43.64,13.87,Medium,2011,6,2,0.3306060606060606
IN-2011-45538,2011-06-24,2011-06-29,Standard Class,Brosina Hoffman,Consumer,Queensland,Australia,APAC,Oceania,FUR-FU-10003608,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",190,12,0.1,-8.46,12.23,Medium,2011,6,2,-0.04452631578947369
ES-2011-1562184,2011-06-24,2011-06-28,Standard Class,William Brown,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-EN-10002104,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",125,3,0.0,4.95,9.42,High,2011,6,2,0.0396
US-2011-120593,2011-06-24,2011-06-27,First Class,Philip Brown,Consumer,Cortés,Honduras,LATAM,Central,OFF-ST-10001598,Office Supplies,Storage,"Fellowes Box, Blue",63,8,0.4,-2.144,6.31,Medium,2011,6,2,-0.03403174603174603
IT-2011-2289083,2011-06-24,2011-06-30,Standard Class,Tom Stivers,Corporate,Baden-Württemberg,Germany,EU,Central,OFF-ST-10001562,Office Supplies,Storage,"Fellowes Box, Industrial",54,3,0.1,-3.078,3.41,Medium,2011,6,2,-0.056999999999999995
CA-2011-3790,2011-06-24,2011-06-27,First Class,Chris Cortes,Consumer,Saskatchewan,Canada,Canada,Canada,OFF-STO-10004841,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",11,1,0.0,4.26,1.87,Medium,2011,6,2,0.38727272727272727
